timestamp,da_price_mwh,rt_price_mwh,price_spread_mwh,site,zone,node
2025-08-05 17:00:00+00:00,26.03637,15.052324166666665,-10.984045833333337,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 18:00:00+00:00,27.49649,9.4866075,-18.009882500000003,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 19:00:00+00:00,23.5911,4.336899166666667,-19.254200833333336,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 20:00:00+00:00,24.12443,11.538866666666665,-12.585563333333335,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 21:00:00+00:00,0.0,9.3643175,9.3643175,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 22:00:00+00:00,29.82614,8.947345,-20.878794999999997,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-05 23:00:00+00:00,38.75907,18.612560833333333,-20.146509166666668,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 00:00:00+00:00,0.0,18.909821666666666,18.909821666666666,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 01:00:00+00:00,52.89242,14.343611666666668,-38.548808333333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 02:00:00+00:00,-1.8129,19.536015833333334,21.348915833333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 03:00:00+00:00,55.88687,22.99842083333333,-32.888449166666675,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 04:00:00+00:00,0.0,22.856325,22.856325,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 05:00:00+00:00,0.0,12.03714,12.03714,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 06:00:00+00:00,-1.229,35.1341125,36.3631125,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 07:00:00+00:00,43.31461,9.7732325,-33.5413775,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 08:00:00+00:00,42.31012,26.983684999999998,-15.326435,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 09:00:00+00:00,-0.20773,25.98338166666667,26.19111166666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 10:00:00+00:00,-0.02272,20.49493083333333,20.51765083333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 11:00:00+00:00,40.63279,21.78585,-18.84694,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 12:00:00+00:00,41.26706,19.719905833333332,-21.54715416666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 13:00:00+00:00,-0.65698,22.7453675,23.4023475,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 14:00:00+00:00,0.0,22.185053333333332,22.185053333333332,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 15:00:00+00:00,-1.43851,20.1036425,21.5421525,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 16:00:00+00:00,0.0,6.896045,6.896045,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 17:00:00+00:00,31.27287,10.508731666666668,-20.764138333333335,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 18:00:00+00:00,32.55686,10.3031925,-22.2536675,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 19:00:00+00:00,29.83437,20.335715,-9.498655,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 20:00:00+00:00,29.77989,5.5935041666666665,-24.186385833333336,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 21:00:00+00:00,37.79868,29.473158333333334,-8.325521666666663,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 22:00:00+00:00,-1.99292,23.320485,25.313405000000003,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-06 23:00:00+00:00,-2.05857,22.456366666666668,24.514936666666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 00:00:00+00:00,0.0,27.106723333333335,27.106723333333335,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 01:00:00+00:00,57.53156,50.35541750000001,-7.17614249999999,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 02:00:00+00:00,-2.27266,109.19216750000002,111.46482750000003,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 03:00:00+00:00,0.0,41.89170083333333,41.89170083333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 04:00:00+00:00,0.0,20.494200000000003,20.494200000000003,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 05:00:00+00:00,-1.04747,42.52293,43.5704,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 06:00:00+00:00,-0.66807,23.408213333333332,24.076283333333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 07:00:00+00:00,-0.27952,26.982781666666668,27.26230166666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 08:00:00+00:00,0.0,24.939553333333333,24.939553333333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 09:00:00+00:00,-0.07805,29.319041666666664,29.397091666666665,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 10:00:00+00:00,38.3946,34.72541833333333,-3.669181666666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 11:00:00+00:00,0.0,28.859907500000002,28.859907500000002,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 12:00:00+00:00,-0.18673,13.556569166666668,13.743299166666668,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 13:00:00+00:00,43.79711,28.286726666666667,-15.510383333333337,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 14:00:00+00:00,32.77222,20.563367500000002,-12.208852499999995,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 15:00:00+00:00,0.0,9.2336625,9.2336625,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 16:00:00+00:00,0.0,11.927810000000001,11.927810000000001,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 17:00:00+00:00,31.84713,18.198575,-13.648554999999998,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 18:00:00+00:00,-1.87809,14.273744166666667,16.151834166666667,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 19:00:00+00:00,-1.41682,20.976857499999998,22.3936775,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 20:00:00+00:00,36.50267,28.7695875,-7.733082500000002,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 21:00:00+00:00,36.26198,26.42102416666667,-9.840955833333332,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 22:00:00+00:00,0.0,28.238641666666666,28.238641666666666,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-07 23:00:00+00:00,-0.17922,12.444535,12.623755000000001,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 00:00:00+00:00,-3.29271,29.56996,32.86267,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 01:00:00+00:00,0.0,24.580613333333332,24.580613333333332,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 02:00:00+00:00,3.29001,37.020915,33.730905,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 03:00:00+00:00,3.643,34.95194333333333,31.308943333333332,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 04:00:00+00:00,62.26232,29.961861666666668,-32.30045833333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 05:00:00+00:00,0.0,37.0095875,37.0095875,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 06:00:00+00:00,-1.01158,32.63094833333333,33.64252833333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 07:00:00+00:00,43.04315,15.0501,-27.993049999999997,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 08:00:00+00:00,-0.54265,20.232228333333335,20.774878333333334,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 09:00:00+00:00,-0.31865,15.637684166666666,15.956334166666666,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 10:00:00+00:00,40.74227,21.773239166666666,-18.96903083333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 11:00:00+00:00,-0.65929,21.652516666666667,22.311806666666666,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 12:00:00+00:00,0.0,19.47259083333333,19.47259083333333,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 13:00:00+00:00,43.68175,17.910125833333336,-25.771624166666665,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
2025-08-08 14:00:00+00:00,35.39207,21.49813333333333,-13.893936666666665,"Eland Solar & Storage Center, Phase 2",SP15,TH_SP15_GEN-APND
